device_id,customer_id,device_type,operating_system,browser,ip_address,country,trusted_device,first_seen,last_seen
12865,6420,MOBILE,Android,Edge,45.49.123.38,Côte d'Ivoire,YES,2025-06-09,2026-07-23
12866,6420,TABLET,macOS,Edge,141.246.236.229,Côte d'Ivoire,NO,2022-06-21,2026-07-08
12867,6421,LAPTOP,macOS,Chrome,162.135.166.224,Côte d'Ivoire,YES,2024-03-22,2026-07-17
12868,6421,TABLET,Android,Chrome,15.212.250.77,Côte d'Ivoire,YES,2021-11-05,2026-07-05
12869,6422,TABLET,iOS,Chrome,113.133.0.92,Côte d'Ivoire,NO,2022-07-27,2026-07-03
12870,6423,DESKTOP,macOS,Safari,19.230.200.108,Côte d'Ivoire,YES,2025-09-30,2026-07-11
12871,6423,TABLET,macOS,Firefox,151.89.135.154,Côte d'Ivoire,YES,2026-04-25,2026-07-09
12872,6423,LAPTOP,macOS,Edge,50.208.163.235,Côte d'Ivoire,YES,2026-05-13,2026-07-08
12873,6424,MOBILE,Windows,Chrome,69.137.237.238,Côte d'Ivoire,YES,2024-06-18,2026-07-20
12874,6425,LAPTOP,Android,Chrome,147.239.13.140,Côte d'Ivoire,YES,2023-06-13,2026-07-26
12875,6425,DESKTOP,Android,Chrome,31.56.23.60,Côte d'Ivoire,YES,2022-03-03,2026-07-22
12876,6426,MOBILE,macOS,Chrome,205.217.12.43,Côte d'Ivoire,YES,2024-04-29,2026-07-29
12877,6426,LAPTOP,macOS,Edge,113.87.88.207,Côte d'Ivoire,YES,2022-01-20,2026-07-16
12878,6427,TABLET,macOS,Safari,184.234.86.18,Côte d'Ivoire,YES,2026-02-26,2026-07-08
12879,6428,MOBILE,Windows,Safari,42.45.220.247,Côte d'Ivoire,YES,2025-09-09,2026-07-10
12880,6429,MOBILE,iOS,Edge,145.245.178.197,Côte d'Ivoire,YES,2023-04-08,2026-07-09
12881,6429,TABLET,iOS,Safari,169.251.113.149,Côte d'Ivoire,YES,2022-04-11,2026-07-07
12882,6430,TABLET,macOS,Safari,73.9.105.243,Côte d'Ivoire,YES,2026-03-31,2026-07-20
12883,6430,LAPTOP,iOS,Safari,158.112.247.138,Côte d'Ivoire,YES,2026-04-28,2026-07-14
12884,6431,LAPTOP,iOS,Chrome,111.141.201.218,Côte d'Ivoire,YES,2025-09-01,2026-07-16
12885,6431,LAPTOP,Windows,Chrome,78.57.14.254,Côte d'Ivoire,NO,2024-12-13,2026-07-21
12886,6431,MOBILE,macOS,Firefox,160.193.21.112,Côte d'Ivoire,YES,2025-04-24,2026-07-17
12887,6432,DESKTOP,iOS,Safari,88.144.162.133,Côte d'Ivoire,YES,2024-10-07,2026-07-29
12888,6432,TABLET,Android,Firefox,136.56.57.244,Côte d'Ivoire,YES,2026-03-22,2026-07-15
12889,6433,TABLET,iOS,Safari,195.149.72.82,Côte d'Ivoire,YES,2025-12-24,2026-07-16
12890,6433,DESKTOP,Android,Edge,1.140.242.235,Côte d'Ivoire,YES,2024-01-20,2026-07-03
12891,6434,MOBILE,iOS,Firefox,47.36.3.194,Côte d'Ivoire,YES,2023-04-28,2026-07-04
12892,6435,LAPTOP,Windows,Safari,178.174.114.15,Côte d'Ivoire,YES,2022-04-25,2026-07-15
12893,6436,DESKTOP,Windows,Safari,52.85.98.68,Côte d'Ivoire,YES,2024-03-24,2026-07-01
12894,6436,TABLET,Windows,Chrome,106.0.190.208,Côte d'Ivoire,YES,2022-06-02,2026-07-25
12895,6436,TABLET,Android,Firefox,64.160.69.203,Côte d'Ivoire,YES,2023-08-30,2026-07-19
12896,6437,DESKTOP,Windows,Safari,115.177.191.128,Côte d'Ivoire,YES,2024-09-18,2026-07-05
12897,6437,MOBILE,macOS,Chrome,5.95.174.141,Côte d'Ivoire,YES,2022-10-21,2026-07-28
12898,6437,TABLET,iOS,Chrome,155.92.211.228,Côte d'Ivoire,YES,2024-08-02,2026-07-19
12899,6438,DESKTOP,iOS,Firefox,67.245.17.67,Côte d'Ivoire,YES,2025-04-26,2026-07-11
12900,6439,DESKTOP,Android,Firefox,167.1.40.237,Côte d'Ivoire,YES,2022-03-29,2026-07-14
12901,6439,LAPTOP,Android,Edge,13.36.24.203,Côte d'Ivoire,YES,2023-11-17,2026-07-14
12902,6440,LAPTOP,macOS,Firefox,214.92.198.53,Côte d'Ivoire,YES,2021-10-29,2026-06-30
12903,6440,DESKTOP,iOS,Safari,25.90.31.2,Côte d'Ivoire,YES,2024-06-09,2026-07-21
12904,6441,LAPTOP,Windows,Edge,191.1.11.53,Côte d'Ivoire,YES,2024-01-19,2026-07-05
12905,6441,LAPTOP,macOS,Firefox,146.200.187.167,Côte d'Ivoire,YES,2025-02-23,2026-07-16
12906,6442,LAPTOP,macOS,Safari,214.184.13.100,Côte d'Ivoire,YES,2022-05-26,2026-07-19
12907,6443,LAPTOP,iOS,Safari,114.204.227.18,Côte d'Ivoire,NO,2024-09-10,2026-07-10
12908,6444,TABLET,macOS,Safari,215.192.79.99,Côte d'Ivoire,YES,2025-04-05,2026-07-09
12909,6445,TABLET,Android,Firefox,93.59.136.195,Côte d'Ivoire,YES,2024-07-30,2026-07-22
12910,6445,MOBILE,macOS,Chrome,152.77.191.207,Côte d'Ivoire,YES,2025-01-03,2026-07-02
12911,6445,DESKTOP,Windows,Safari,17.222.14.115,Côte d'Ivoire,NO,2023-03-01,2026-07-16
12912,6446,MOBILE,Windows,Chrome,88.111.70.250,Côte d'Ivoire,YES,2025-03-18,2026-07-20
12913,6446,DESKTOP,iOS,Edge,88.189.76.3,Côte d'Ivoire,YES,2026-06-21,2026-07-17
12914,6446,DESKTOP,Windows,Chrome,87.27.15.146,Côte d'Ivoire,YES,2022-10-31,2026-07-20
12915,6447,TABLET,macOS,Chrome,67.6.49.141,Côte d'Ivoire,NO,2025-02-25,2026-07-24
12916,6448,TABLET,macOS,Edge,151.214.65.235,Côte d'Ivoire,YES,2024-07-08,2026-07-10
12917,6448,DESKTOP,Windows,Chrome,80.76.7.170,Côte d'Ivoire,NO,2025-10-18,2026-07-13
12918,6449,TABLET,Windows,Chrome,216.79.87.185,Côte d'Ivoire,YES,2022-02-13,2026-07-08
12919,6450,MOBILE,macOS,Safari,128.229.96.208,Côte d'Ivoire,YES,2023-10-14,2026-07-09
12920,6451,DESKTOP,macOS,Chrome,146.37.106.7,Côte d'Ivoire,YES,2025-12-14,2026-07-10
12921,6451,DESKTOP,iOS,Chrome,56.209.82.227,Côte d'Ivoire,YES,2021-12-31,2026-06-30
12922,6452,LAPTOP,iOS,Safari,68.77.231.144,Côte d'Ivoire,YES,2026-04-09,2026-07-07
12923,6453,DESKTOP,Windows,Edge,95.63.206.205,Côte d'Ivoire,YES,2022-06-22,2026-07-18
12924,6454,LAPTOP,macOS,Firefox,135.202.203.35,Côte d'Ivoire,NO,2023-05-29,2026-07-28
12925,6455,LAPTOP,iOS,Firefox,137.73.63.84,Côte d'Ivoire,YES,2025-08-18,2026-07-03
12926,6455,LAPTOP,Windows,Chrome,1.112.214.107,Côte d'Ivoire,YES,2026-04-30,2026-07-05
12927,6455,MOBILE,Windows,Firefox,201.233.88.1,Côte d'Ivoire,YES,2022-09-01,2026-07-04
12928,6456,DESKTOP,iOS,Firefox,32.44.176.51,Côte d'Ivoire,YES,2022-05-27,2026-07-25
12929,6456,TABLET,iOS,Firefox,202.238.67.54,Côte d'Ivoire,YES,2024-08-26,2026-07-22
12930,6456,MOBILE,Windows,Chrome,32.130.124.129,Côte d'Ivoire,YES,2022-06-12,2026-07-24
12931,6457,MOBILE,Android,Safari,91.150.44.49,Côte d'Ivoire,YES,2025-04-24,2026-07-15
12932,6457,DESKTOP,Android,Firefox,180.9.88.19,Côte d'Ivoire,YES,2025-01-27,2026-07-06
12933,6458,TABLET,iOS,Firefox,37.137.87.242,Côte d'Ivoire,YES,2024-05-31,2026-07-06
12934,6459,MOBILE,Windows,Edge,142.99.223.48,Côte d'Ivoire,YES,2023-01-02,2026-07-24
12935,6459,TABLET,macOS,Chrome,89.214.70.120,Côte d'Ivoire,YES,2025-04-15,2026-07-16
12936,6459,MOBILE,macOS,Safari,161.73.107.169,Côte d'Ivoire,YES,2025-09-20,2026-07-23
12937,6460,MOBILE,iOS,Edge,102.211.45.46,Côte d'Ivoire,YES,2022-04-14,2026-07-29
12938,6460,MOBILE,Windows,Safari,190.191.157.1,Côte d'Ivoire,NO,2024-01-14,2026-07-27
12939,6460,DESKTOP,Android,Safari,115.212.33.39,Côte d'Ivoire,YES,2024-05-07,2026-07-06
12940,6461,TABLET,iOS,Safari,191.165.38.197,Côte d'Ivoire,YES,2025-03-15,2026-07-08
12941,6461,MOBILE,Windows,Edge,187.7.54.251,Côte d'Ivoire,YES,2024-06-27,2026-07-29
12942,6462,DESKTOP,macOS,Firefox,119.222.162.38,Côte d'Ivoire,YES,2025-03-04,2026-07-17
12943,6463,TABLET,macOS,Firefox,72.41.156.62,Côte d'Ivoire,YES,2024-04-19,2026-07-21
12944,6464,TABLET,iOS,Safari,189.144.64.28,Côte d'Ivoire,NO,2024-06-11,2026-07-05
12945,6465,TABLET,Windows,Safari,39.5.132.113,Côte d'Ivoire,YES,2025-06-14,2026-07-08
12946,6465,MOBILE,Android,Firefox,26.141.8.170,Côte d'Ivoire,NO,2023-09-19,2026-07-25
12947,6466,MOBILE,macOS,Chrome,154.117.71.23,Côte d'Ivoire,YES,2023-01-14,2026-07-25
12948,6466,DESKTOP,Windows,Chrome,76.126.133.57,Côte d'Ivoire,YES,2024-01-07,2026-07-05
12949,6467,DESKTOP,macOS,Safari,117.87.7.213,Côte d'Ivoire,YES,2021-10-09,2026-07-09
12950,6467,MOBILE,macOS,Edge,103.155.231.209,Côte d'Ivoire,YES,2021-09-05,2026-07-22
12951,6467,DESKTOP,Android,Firefox,58.156.195.55,Côte d'Ivoire,YES,2025-11-14,2026-07-21
12952,6468,LAPTOP,Android,Safari,51.76.36.174,Côte d'Ivoire,YES,2024-02-02,2026-07-20
12953,6468,MOBILE,iOS,Safari,147.126.5.78,Côte d'Ivoire,YES,2023-09-22,2026-07-26
12954,6469,LAPTOP,macOS,Edge,95.66.99.112,Côte d'Ivoire,YES,2023-06-05,2026-07-29
12955,6469,DESKTOP,Windows,Safari,192.69.169.28,Côte d'Ivoire,YES,2022-06-22,2026-07-06
12956,6469,LAPTOP,Android,Safari,218.110.111.91,Côte d'Ivoire,YES,2025-11-29,2026-07-26
12957,6470,DESKTOP,Windows,Firefox,207.196.193.247,Côte d'Ivoire,YES,2023-12-14,2026-07-01
12958,6470,DESKTOP,Windows,Firefox,219.62.89.237,Côte d'Ivoire,YES,2022-01-25,2026-07-10
12959,6471,MOBILE,macOS,Firefox,186.228.229.203,Côte d'Ivoire,YES,2022-02-19,2026-07-10
12960,6471,TABLET,Windows,Safari,56.69.140.160,Côte d'Ivoire,YES,2024-10-01,2026-07-02
12961,6471,TABLET,Windows,Safari,7.83.136.213,Côte d'Ivoire,YES,2024-04-28,2026-07-20
12962,6472,TABLET,macOS,Safari,155.113.244.53,Côte d'Ivoire,YES,2023-06-09,2026-07-26
12963,6473,DESKTOP,iOS,Chrome,24.135.20.128,Côte d'Ivoire,YES,2024-01-25,2026-07-23
12964,6473,DESKTOP,Android,Edge,210.128.183.202,Côte d'Ivoire,YES,2023-07-08,2026-07-14
12965,6473,LAPTOP,iOS,Edge,85.185.198.52,Côte d'Ivoire,YES,2023-08-08,2026-07-25
12966,6474,LAPTOP,Android,Safari,173.253.193.186,Côte d'Ivoire,YES,2023-10-26,2026-07-04
12967,6474,TABLET,macOS,Edge,87.151.222.9,Côte d'Ivoire,NO,2025-06-23,2026-07-06
12968,6475,DESKTOP,macOS,Safari,156.131.166.176,Côte d'Ivoire,YES,2025-02-27,2026-07-18
12969,6475,DESKTOP,Windows,Safari,42.12.73.143,Côte d'Ivoire,YES,2021-12-08,2026-07-20
12970,6475,DESKTOP,Android,Chrome,160.201.194.213,Côte d'Ivoire,YES,2023-08-02,2026-07-29
12971,6476,TABLET,iOS,Firefox,118.3.130.14,Côte d'Ivoire,YES,2025-04-27,2026-07-23
12972,6476,DESKTOP,Android,Safari,25.246.239.86,Côte d'Ivoire,YES,2022-05-20,2026-07-01
12973,6477,MOBILE,Android,Safari,216.15.201.12,Côte d'Ivoire,YES,2023-04-20,2026-07-28
12974,6477,LAPTOP,Windows,Firefox,19.231.116.46,Côte d'Ivoire,YES,2022-07-11,2026-07-25
12975,6478,LAPTOP,Android,Chrome,96.112.147.203,Côte d'Ivoire,YES,2021-09-05,2026-07-10
12976,6479,LAPTOP,macOS,Safari,145.159.139.50,Côte d'Ivoire,YES,2021-11-15,2026-07-11
12977,6479,DESKTOP,macOS,Edge,43.185.42.231,Côte d'Ivoire,YES,2025-08-20,2026-07-05
12978,6480,LAPTOP,iOS,Edge,223.138.68.173,Côte d'Ivoire,YES,2023-04-05,2026-07-06
12979,6480,LAPTOP,macOS,Edge,160.217.0.189,Côte d'Ivoire,NO,2023-05-16,2026-07-03
12980,6481,MOBILE,macOS,Edge,155.250.37.97,Côte d'Ivoire,YES,2024-12-14,2026-07-19
12981,6482,MOBILE,iOS,Chrome,126.223.5.57,Côte d'Ivoire,YES,2024-08-19,2026-07-04
12982,6482,DESKTOP,macOS,Edge,171.17.46.161,Côte d'Ivoire,YES,2025-08-12,2026-07-24
12983,6483,TABLET,macOS,Chrome,167.249.94.112,Côte d'Ivoire,YES,2025-07-18,2026-07-25
12984,6484,DESKTOP,Android,Chrome,6.111.189.161,Côte d'Ivoire,YES,2024-07-19,2026-07-24
12985,6484,LAPTOP,Windows,Firefox,159.118.98.24,Côte d'Ivoire,YES,2024-08-06,2026-07-22
12986,6484,DESKTOP,Windows,Safari,158.136.162.215,Côte d'Ivoire,YES,2022-04-20,2026-07-04
12987,6485,MOBILE,Windows,Chrome,37.138.235.57,Côte d'Ivoire,YES,2025-06-21,2026-07-29
12988,6485,DESKTOP,Windows,Edge,171.170.188.248,Côte d'Ivoire,YES,2022-02-22,2026-07-29
12989,6485,LAPTOP,Android,Chrome,88.9.104.155,Côte d'Ivoire,YES,2023-01-29,2026-07-10
12990,6486,DESKTOP,macOS,Firefox,150.173.174.24,Côte d'Ivoire,YES,2022-05-24,2026-07-01
12991,6486,LAPTOP,iOS,Edge,5.162.61.237,Côte d'Ivoire,YES,2022-09-14,2026-07-23
12992,6487,MOBILE,macOS,Firefox,153.116.16.168,Côte d'Ivoire,YES,2024-11-29,2026-07-25
12993,6488,DESKTOP,macOS,Firefox,217.167.72.90,Côte d'Ivoire,YES,2022-10-25,2026-06-30
12994,6488,TABLET,Windows,Edge,75.252.120.116,Côte d'Ivoire,YES,2024-11-06,2026-07-16
12995,6488,MOBILE,Android,Edge,78.156.173.19,Côte d'Ivoire,NO,2021-12-30,2026-07-15
12996,6489,MOBILE,macOS,Safari,216.94.110.15,Côte d'Ivoire,YES,2022-05-16,2026-07-04
12997,6490,MOBILE,macOS,Chrome,124.172.112.248,Côte d'Ivoire,YES,2021-11-28,2026-07-21
12998,6491,DESKTOP,macOS,Safari,198.223.185.33,Côte d'Ivoire,YES,2022-05-20,2026-07-10
12999,6491,MOBILE,Android,Safari,114.216.49.96,Côte d'Ivoire,YES,2026-05-12,2026-07-13
13000,6491,LAPTOP,Android,Chrome,158.125.30.247,Côte d'Ivoire,NO,2025-04-17,2026-07-02
13001,6492,MOBILE,iOS,Edge,118.174.105.176,Côte d'Ivoire,YES,2022-03-05,2026-07-01
13002,6492,DESKTOP,Windows,Edge,5.81.18.231,Côte d'Ivoire,NO,2025-08-21,2026-07-02
13003,6493,TABLET,Android,Chrome,52.79.73.104,Côte d'Ivoire,YES,2023-04-30,2026-07-25
13004,6493,DESKTOP,Windows,Chrome,202.227.112.223,Côte d'Ivoire,YES,2024-12-17,2026-07-03
13005,6494,DESKTOP,iOS,Edge,92.182.148.177,Côte d'Ivoire,YES,2025-01-26,2026-07-23
13006,6494,LAPTOP,Android,Safari,39.68.37.39,Côte d'Ivoire,YES,2023-03-30,2026-07-16
13007,6495,MOBILE,iOS,Chrome,52.137.17.14,Côte d'Ivoire,YES,2025-01-04,2026-07-03
13008,6495,MOBILE,Windows,Chrome,199.116.15.94,Côte d'Ivoire,YES,2022-08-07,2026-07-16
13009,6495,DESKTOP,iOS,Firefox,182.30.14.104,Côte d'Ivoire,YES,2024-02-29,2026-07-27
13010,6496,TABLET,Android,Firefox,174.230.192.29,Côte d'Ivoire,YES,2023-08-29,2026-07-03
13011,6497,LAPTOP,Windows,Safari,104.206.241.123,Côte d'Ivoire,YES,2021-11-05,2026-07-25
13012,6497,DESKTOP,Windows,Edge,177.92.135.119,Côte d'Ivoire,YES,2024-03-23,2026-07-02
13013,6497,TABLET,Android,Safari,194.30.62.248,Côte d'Ivoire,YES,2023-01-24,2026-07-13
13014,6498,DESKTOP,macOS,Chrome,92.223.220.98,Côte d'Ivoire,YES,2021-11-05,2026-07-10
13015,6498,DESKTOP,iOS,Chrome,48.25.10.176,Côte d'Ivoire,YES,2023-02-18,2026-07-11
13016,6499,LAPTOP,Windows,Chrome,163.248.213.10,Côte d'Ivoire,YES,2023-06-05,2026-07-03
13017,6500,DESKTOP,macOS,Chrome,102.152.174.154,Côte d'Ivoire,YES,2024-03-22,2026-07-03
13018,6500,LAPTOP,iOS,Chrome,60.38.35.107,Côte d'Ivoire,YES,2022-08-17,2026-07-24
13019,6500,MOBILE,macOS,Edge,158.222.199.24,Côte d'Ivoire,YES,2024-12-02,2026-07-07
13020,6501,MOBILE,Windows,Chrome,171.235.218.85,Côte d'Ivoire,YES,2025-07-25,2026-07-29
13021,6501,LAPTOP,iOS,Chrome,169.165.172.131,Côte d'Ivoire,YES,2022-10-10,2026-07-29
13022,6502,TABLET,Android,Safari,104.143.158.50,Côte d'Ivoire,YES,2022-06-15,2026-07-24
13023,6502,DESKTOP,iOS,Chrome,81.31.206.200,Côte d'Ivoire,YES,2026-03-08,2026-07-06
13024,6503,MOBILE,Windows,Edge,85.205.64.151,Côte d'Ivoire,YES,2022-04-24,2026-07-23
13025,6504,MOBILE,Windows,Chrome,176.162.21.165,Côte d'Ivoire,YES,2025-09-29,2026-07-27
13026,6505,DESKTOP,iOS,Chrome,37.33.160.170,Côte d'Ivoire,YES,2023-06-27,2026-07-06
13027,6506,DESKTOP,macOS,Firefox,124.61.208.245,Côte d'Ivoire,YES,2023-11-28,2026-07-28
13028,6506,DESKTOP,iOS,Edge,37.35.140.227,Côte d'Ivoire,YES,2025-02-22,2026-07-15
13029,6506,LAPTOP,macOS,Firefox,89.94.136.80,Côte d'Ivoire,YES,2024-11-28,2026-07-08
13030,6507,LAPTOP,Windows,Chrome,24.215.223.220,Côte d'Ivoire,YES,2024-07-23,2026-07-23
13031,6507,TABLET,iOS,Edge,91.36.169.45,Côte d'Ivoire,YES,2024-04-07,2026-07-25
13032,6507,LAPTOP,Windows,Firefox,221.223.38.231,Côte d'Ivoire,YES,2025-11-21,2026-07-21
13033,6508,MOBILE,macOS,Safari,107.109.71.33,Côte d'Ivoire,NO,2025-05-01,2026-07-24
13034,6508,MOBILE,Windows,Edge,60.181.36.94,Côte d'Ivoire,YES,2025-07-04,2026-07-04
13035,6509,MOBILE,macOS,Safari,157.163.142.115,Côte d'Ivoire,YES,2022-08-15,2026-07-08
13036,6510,DESKTOP,Android,Edge,76.122.98.125,Côte d'Ivoire,YES,2022-04-23,2026-07-23
13037,6510,LAPTOP,Windows,Firefox,62.156.16.205,Côte d'Ivoire,YES,2021-08-01,2026-07-23
13038,6511,TABLET,iOS,Edge,128.23.169.141,Côte d'Ivoire,YES,2022-08-27,2026-07-08
13039,6512,DESKTOP,iOS,Firefox,155.33.18.0,Côte d'Ivoire,YES,2022-12-10,2026-07-13
13040,6513,MOBILE,Windows,Chrome,43.182.231.71,Côte d'Ivoire,YES,2025-05-03,2026-07-24
13041,6513,MOBILE,Android,Safari,197.41.47.169,Côte d'Ivoire,YES,2023-03-29,2026-06-30
13042,6513,DESKTOP,Android,Safari,128.174.34.164,Côte d'Ivoire,NO,2023-06-10,2026-07-29
13043,6514,TABLET,iOS,Firefox,4.81.229.3,Côte d'Ivoire,YES,2025-02-23,2026-07-13
13044,6515,LAPTOP,Windows,Edge,53.202.135.37,Côte d'Ivoire,NO,2026-05-16,2026-07-14
13045,6516,TABLET,macOS,Chrome,178.206.69.13,Côte d'Ivoire,YES,2026-03-04,2026-07-20
13046,6516,DESKTOP,Windows,Firefox,6.110.166.55,Côte d'Ivoire,YES,2025-12-03,2026-07-23
13047,6516,TABLET,macOS,Chrome,140.96.214.8,Côte d'Ivoire,YES,2023-02-03,2026-06-30
13048,6517,DESKTOP,iOS,Chrome,101.72.77.248,Côte d'Ivoire,YES,2022-12-29,2026-07-18
13049,6518,DESKTOP,Android,Chrome,7.56.165.171,Côte d'Ivoire,YES,2025-11-02,2026-07-22
13050,6518,LAPTOP,Android,Edge,77.63.193.221,Côte d'Ivoire,YES,2025-07-29,2026-07-17
13051,6518,LAPTOP,macOS,Chrome,63.110.126.137,Côte d'Ivoire,YES,2026-02-03,2026-07-17
13052,6519,DESKTOP,macOS,Edge,164.151.85.156,Côte d'Ivoire,YES,2024-05-12,2026-07-23
13053,6520,LAPTOP,iOS,Firefox,152.188.196.238,Côte d'Ivoire,YES,2024-05-01,2026-07-10
13054,6521,DESKTOP,iOS,Chrome,73.44.5.27,Côte d'Ivoire,YES,2023-10-16,2026-07-20
13055,6522,MOBILE,iOS,Edge,33.39.252.81,Côte d'Ivoire,YES,2025-11-14,2026-07-05
13056,6523,MOBILE,Windows,Edge,114.102.202.254,Côte d'Ivoire,YES,2023-01-18,2026-07-16
13057,6523,LAPTOP,Windows,Chrome,192.239.113.48,Côte d'Ivoire,YES,2021-09-26,2026-07-12
13058,6523,LAPTOP,Android,Chrome,74.120.223.3,Côte d'Ivoire,YES,2025-02-27,2026-07-19
13059,6524,LAPTOP,iOS,Chrome,47.68.21.198,Côte d'Ivoire,YES,2024-10-01,2026-06-30
13060,6524,LAPTOP,Android,Edge,148.44.61.18,Côte d'Ivoire,YES,2024-09-20,2026-07-21
13061,6524,LAPTOP,macOS,Edge,116.149.97.197,Côte d'Ivoire,YES,2026-06-04,2026-07-07
13062,6525,MOBILE,iOS,Chrome,155.33.247.140,Côte d'Ivoire,YES,2025-02-28,2026-07-08
13063,6525,LAPTOP,macOS,Safari,108.13.65.252,Côte d'Ivoire,YES,2025-10-02,2026-07-21
13064,6526,MOBILE,Android,Safari,22.114.39.90,Côte d'Ivoire,YES,2026-04-19,2026-07-07
13065,6527,DESKTOP,macOS,Firefox,160.243.65.90,Côte d'Ivoire,YES,2025-09-01,2026-07-03
13066,6527,DESKTOP,macOS,Chrome,73.63.74.157,Côte d'Ivoire,YES,2023-09-29,2026-07-15
13067,6527,DESKTOP,Windows,Edge,14.219.113.103,Côte d'Ivoire,YES,2023-11-23,2026-07-05
13068,6528,MOBILE,iOS,Firefox,143.80.129.236,Côte d'Ivoire,YES,2024-11-19,2026-07-29
13069,6528,MOBILE,iOS,Chrome,23.211.220.36,Côte d'Ivoire,YES,2023-06-24,2026-07-29
13070,6528,DESKTOP,Windows,Firefox,183.221.91.95,Côte d'Ivoire,YES,2025-11-15,2026-07-09
13071,6529,TABLET,Android,Firefox,190.70.131.191,Côte d'Ivoire,YES,2025-03-24,2026-07-26
13072,6529,LAPTOP,iOS,Edge,14.96.125.215,Côte d'Ivoire,YES,2026-01-05,2026-07-28
13073,6529,MOBILE,iOS,Firefox,162.100.249.100,Côte d'Ivoire,YES,2024-07-06,2026-07-24
13074,6530,TABLET,Windows,Chrome,92.162.101.108,Côte d'Ivoire,YES,2023-05-13,2026-07-27
13075,6530,LAPTOP,Android,Safari,221.224.187.150,Côte d'Ivoire,YES,2026-02-26,2026-07-04
13076,6530,MOBILE,macOS,Firefox,220.31.228.130,Côte d'Ivoire,YES,2024-07-16,2026-07-08
13077,6531,MOBILE,Windows,Safari,183.251.178.91,Côte d'Ivoire,YES,2024-05-27,2026-07-01
13078,6532,MOBILE,macOS,Edge,23.138.64.49,Côte d'Ivoire,YES,2025-08-28,2026-07-26
13079,6532,TABLET,Windows,Safari,193.119.55.93,Côte d'Ivoire,YES,2024-08-20,2026-07-06
13080,6533,TABLET,iOS,Chrome,65.154.172.199,Côte d'Ivoire,YES,2024-10-11,2026-07-25
13081,6533,DESKTOP,iOS,Firefox,123.59.34.236,Côte d'Ivoire,YES,2021-10-31,2026-07-09
13082,6534,DESKTOP,Android,Chrome,206.80.132.148,Côte d'Ivoire,YES,2023-01-28,2026-07-28
13083,6534,MOBILE,macOS,Edge,219.58.81.95,Côte d'Ivoire,YES,2022-01-23,2026-07-26
13084,6535,DESKTOP,Windows,Firefox,41.218.152.175,Côte d'Ivoire,YES,2022-11-20,2026-07-19
13085,6535,LAPTOP,Android,Safari,155.197.89.91,Côte d'Ivoire,YES,2023-02-24,2026-07-25
13086,6535,MOBILE,Windows,Chrome,67.158.249.38,Côte d'Ivoire,YES,2025-05-25,2026-07-19
13087,6536,MOBILE,Android,Safari,30.55.130.230,Côte d'Ivoire,YES,2026-02-25,2026-07-20
13088,6536,TABLET,Windows,Firefox,203.93.77.67,Côte d'Ivoire,YES,2025-09-03,2026-07-03
13089,6536,DESKTOP,Windows,Edge,9.20.238.165,Côte d'Ivoire,YES,2021-12-17,2026-07-17
13090,6537,DESKTOP,macOS,Chrome,156.5.178.86,Côte d'Ivoire,YES,2023-10-29,2026-07-20
13091,6538,MOBILE,Android,Safari,11.164.141.36,Côte d'Ivoire,YES,2023-06-03,2026-07-01
13092,6538,TABLET,iOS,Firefox,63.25.28.105,Côte d'Ivoire,YES,2023-12-17,2026-07-02
13093,6538,DESKTOP,macOS,Chrome,138.25.235.183,Côte d'Ivoire,YES,2023-10-03,2026-07-06
13094,6539,DESKTOP,Windows,Safari,35.138.144.82,Côte d'Ivoire,NO,2023-07-30,2026-07-11
13095,6540,MOBILE,macOS,Firefox,111.142.69.185,Côte d'Ivoire,YES,2025-10-23,2026-07-09
13096,6540,LAPTOP,iOS,Firefox,38.244.142.132,Côte d'Ivoire,NO,2026-01-24,2026-07-26
13097,6540,TABLET,Windows,Chrome,124.113.177.252,Côte d'Ivoire,YES,2026-02-19,2026-07-19
13098,6541,MOBILE,macOS,Firefox,178.152.15.72,Côte d'Ivoire,NO,2023-05-17,2026-07-06
13099,6542,LAPTOP,iOS,Edge,129.95.62.193,Côte d'Ivoire,YES,2024-12-23,2026-07-11
13100,6543,LAPTOP,Windows,Firefox,207.199.201.232,Côte d'Ivoire,YES,2023-02-15,2026-07-12
13101,6543,DESKTOP,iOS,Safari,22.134.75.99,Côte d'Ivoire,YES,2026-04-05,2026-07-16
13102,6543,DESKTOP,macOS,Edge,20.183.177.72,Côte d'Ivoire,YES,2024-12-12,2026-07-25
13103,6544,LAPTOP,macOS,Chrome,32.184.62.7,Côte d'Ivoire,YES,2025-07-12,2026-07-06
13104,6544,TABLET,iOS,Safari,6.100.122.130,Côte d'Ivoire,YES,2023-07-03,2026-07-24
13105,6545,DESKTOP,macOS,Firefox,150.182.212.174,Côte d'Ivoire,YES,2026-01-14,2026-06-30
13106,6545,TABLET,Windows,Edge,91.112.101.231,Côte d'Ivoire,YES,2025-04-06,2026-07-27
13107,6545,LAPTOP,Windows,Chrome,108.72.175.66,Côte d'Ivoire,YES,2024-03-27,2026-06-30
13108,6546,DESKTOP,macOS,Safari,204.132.179.198,Côte d'Ivoire,YES,2023-11-06,2026-07-29
13109,6546,TABLET,Windows,Firefox,93.230.12.130,Côte d'Ivoire,YES,2023-06-23,2026-07-16
13110,6547,TABLET,iOS,Firefox,191.155.216.57,Côte d'Ivoire,YES,2024-10-05,2026-07-13
