merchant_id,merchant_name,merchant_type,city,country,registration_date,risk_level
3140,Marie,FUEL_STATION,Korhogo,Côte d'Ivoire,2017-04-29,LOW
3141,Gimenez Gosselin SA,HOTEL,Yamoussoukro,Côte d'Ivoire,2016-07-05,LOW
3142,Guillet,FUEL_STATION,Abidjan,Côte d'Ivoire,2016-07-27,MEDIUM
3143,Benoit,CLOTHING,Bouake,Côte d'Ivoire,2011-08-12,MEDIUM
3144,Carpentier,E_COMMERCE,Daloa,Côte d'Ivoire,2016-10-05,LOW
3145,Barthelemy S.A.S.,FUEL_STATION,Abidjan,Côte d'Ivoire,2026-01-03,LOW
3146,Boyer,E_COMMERCE,Daloa,Côte d'Ivoire,2017-08-17,LOW
3147,Chauvet S.A.R.L.,ELECTRONICS,Korhogo,Côte d'Ivoire,2017-03-01,MEDIUM
3148,Monnier,FUEL_STATION,Man,Côte d'Ivoire,2013-05-25,LOW
3149,Marty et Fils,TELECOM,Daloa,Côte d'Ivoire,2014-09-28,LOW
3150,Monnier,RESTAURANT,Bouake,Côte d'Ivoire,2011-09-23,LOW
3151,Perret S.A.R.L.,ELECTRONICS,Yamoussoukro,Côte d'Ivoire,2014-12-08,LOW
3152,Evrard S.A.S.,TELECOM,Bouake,Côte d'Ivoire,2014-03-11,LOW
3153,Denis,HOTEL,Korhogo,Côte d'Ivoire,2019-11-13,LOW
3154,Meyer et Fils,TELECOM,San Pedro,Côte d'Ivoire,2015-10-31,LOW
3155,Lelièvre Delaunay SARL,TRANSPORT,Man,Côte d'Ivoire,2016-08-31,MEDIUM
3156,Gilbert,CLOTHING,Man,Côte d'Ivoire,2014-09-04,LOW
3157,Nicolas,FUEL_STATION,Bouake,Côte d'Ivoire,2019-01-14,LOW
3158,Renard,FUEL_STATION,San Pedro,Côte d'Ivoire,2013-12-15,LOW
3159,Letellier,TRANSPORT,San Pedro,Côte d'Ivoire,2018-12-16,LOW
3160,Pelletier et Fils,HOTEL,Yamoussoukro,Côte d'Ivoire,2014-12-14,LOW
3161,Aubert SARL,PHARMACY,Daloa,Côte d'Ivoire,2012-04-05,LOW
3162,Delaunay De Oliveira et Fils,TELECOM,Korhogo,Côte d'Ivoire,2017-03-18,LOW
3163,Renard et Fils,CLOTHING,Abidjan,Côte d'Ivoire,2014-12-17,LOW
3164,Chartier,CLOTHING,Yamoussoukro,Côte d'Ivoire,2016-02-05,LOW
3165,De Oliveira S.A.R.L.,TELECOM,San Pedro,Côte d'Ivoire,2020-12-07,LOW
3166,Normand,TELECOM,Yamoussoukro,Côte d'Ivoire,2023-09-23,LOW
3167,Germain Hamel S.A.R.L.,SUPERMARKET,Bouake,Côte d'Ivoire,2020-02-11,LOW
3168,Payet,E_COMMERCE,Man,Côte d'Ivoire,2013-06-10,LOW
3169,Lefebvre S.A.,RESTAURANT,Yamoussoukro,Côte d'Ivoire,2014-03-22,MEDIUM
3170,Charrier,ELECTRONICS,Korhogo,Côte d'Ivoire,2011-10-22,LOW
3171,Roux Potier SARL,E_COMMERCE,Bouake,Côte d'Ivoire,2018-11-19,LOW
3172,Gay S.A.R.L.,RESTAURANT,Yamoussoukro,Côte d'Ivoire,2016-07-01,LOW
3173,Vallée,FUEL_STATION,Yamoussoukro,Côte d'Ivoire,2012-12-24,LOW
3174,Hoarau,HOTEL,Yamoussoukro,Côte d'Ivoire,2022-01-30,LOW
3175,Chauveau Gros S.A.,E_COMMERCE,Bouake,Côte d'Ivoire,2015-10-27,MEDIUM
3176,Gosselin,PHARMACY,Daloa,Côte d'Ivoire,2013-07-13,MEDIUM
3177,Bonnin,ELECTRONICS,Yamoussoukro,Côte d'Ivoire,2015-10-14,LOW
3178,Philippe,E_COMMERCE,Yamoussoukro,Côte d'Ivoire,2019-08-21,MEDIUM
3179,Bonnin et Fils,TRANSPORT,San Pedro,Côte d'Ivoire,2020-02-14,MEDIUM
3180,Roche Maury et Fils,SUPERMARKET,San Pedro,Côte d'Ivoire,2022-05-15,LOW
3181,Rolland Mathieu S.A.,PHARMACY,Daloa,Côte d'Ivoire,2018-05-27,LOW
3182,Paris S.A.,FUEL_STATION,Man,Côte d'Ivoire,2014-01-23,MEDIUM
3183,Moreau,TELECOM,Bouake,Côte d'Ivoire,2022-01-23,LOW
3184,Robin Roux S.A.R.L.,ELECTRONICS,Daloa,Côte d'Ivoire,2018-07-03,LOW
3185,Bonnin,TELECOM,Yamoussoukro,Côte d'Ivoire,2022-05-08,MEDIUM
3186,Louis Marques S.A.R.L.,HOTEL,Daloa,Côte d'Ivoire,2019-09-23,LOW
3187,Gros S.A.R.L.,TRANSPORT,Bouake,Côte d'Ivoire,2022-07-12,LOW
3188,Bailly SA,ELECTRONICS,Abidjan,Côte d'Ivoire,2016-02-27,LOW
3189,Guyot,CLOTHING,Daloa,Côte d'Ivoire,2017-07-19,LOW
3190,Hoarau,SUPERMARKET,San Pedro,Côte d'Ivoire,2017-01-06,MEDIUM
3191,Vidal SA,HOTEL,Yamoussoukro,Côte d'Ivoire,2011-08-02,LOW
3192,Peltier et Fils,TRANSPORT,Man,Côte d'Ivoire,2017-01-17,MEDIUM
3193,Renault Georges SARL,ELECTRONICS,Yamoussoukro,Côte d'Ivoire,2021-11-22,LOW
3194,Perret S.A.,SUPERMARKET,Korhogo,Côte d'Ivoire,2015-11-13,MEDIUM
3195,Marchal,PHARMACY,Bouake,Côte d'Ivoire,2017-04-06,HIGH
3196,Marie,HOTEL,Korhogo,Côte d'Ivoire,2013-03-23,LOW
3197,Normand S.A.S.,CLOTHING,Korhogo,Côte d'Ivoire,2024-09-06,LOW
3198,Rémy Alves et Fils,TRANSPORT,San Pedro,Côte d'Ivoire,2025-05-10,LOW
3199,Bernier,TRANSPORT,Abidjan,Côte d'Ivoire,2024-10-28,LOW
3200,Gomez,FUEL_STATION,San Pedro,Côte d'Ivoire,2022-08-21,LOW
3201,Lacroix,CLOTHING,San Pedro,Côte d'Ivoire,2021-07-07,LOW
3202,Fernandez,E_COMMERCE,Abidjan,Côte d'Ivoire,2013-05-20,LOW
3203,Lombard Bernier S.A.S.,ELECTRONICS,Bouake,Côte d'Ivoire,2013-08-15,LOW
3204,Coste et Fils,CLOTHING,San Pedro,Côte d'Ivoire,2025-06-25,LOW
3205,Olivier Fischer S.A.R.L.,FUEL_STATION,Abidjan,Côte d'Ivoire,2013-04-02,MEDIUM
3206,Morvan S.A.S.,TRANSPORT,Yamoussoukro,Côte d'Ivoire,2017-05-29,LOW
3207,Pages,E_COMMERCE,Man,Côte d'Ivoire,2019-08-23,LOW
3208,Joubert Mace S.A.,TELECOM,Abidjan,Côte d'Ivoire,2012-04-27,LOW
3209,Olivier Humbert S.A.S.,SUPERMARKET,Bouake,Côte d'Ivoire,2023-09-06,LOW
3210,Thierry,TRANSPORT,San Pedro,Côte d'Ivoire,2026-02-04,LOW
3211,Poulain,RESTAURANT,Bouake,Côte d'Ivoire,2019-03-16,LOW
3212,Nguyen SA,TELECOM,Man,Côte d'Ivoire,2019-10-16,LOW
3213,Hardy,FUEL_STATION,Bouake,Côte d'Ivoire,2020-02-23,MEDIUM
3214,Brun S.A.S.,E_COMMERCE,San Pedro,Côte d'Ivoire,2016-03-28,MEDIUM
3215,Charpentier Lambert S.A.S.,TELECOM,Bouake,Côte d'Ivoire,2012-08-10,LOW
3216,Traore Chauvin S.A.R.L.,E_COMMERCE,Korhogo,Côte d'Ivoire,2023-03-23,LOW
3217,Gaillard S.A.R.L.,TELECOM,Yamoussoukro,Côte d'Ivoire,2024-05-06,LOW
3218,Guilbert,PHARMACY,San Pedro,Côte d'Ivoire,2024-10-31,LOW
3219,Maréchal,TRANSPORT,Korhogo,Côte d'Ivoire,2021-11-27,MEDIUM
3220,Leclerc,ELECTRONICS,Yamoussoukro,Côte d'Ivoire,2014-09-15,MEDIUM
3221,Leroux S.A.S.,TELECOM,San Pedro,Côte d'Ivoire,2015-04-13,LOW
3222,Blanchet S.A.R.L.,SUPERMARKET,Man,Côte d'Ivoire,2020-02-23,LOW
3223,Bailly,TELECOM,Yamoussoukro,Côte d'Ivoire,2026-01-29,MEDIUM
3224,Collet Neveu SARL,E_COMMERCE,San Pedro,Côte d'Ivoire,2020-12-19,LOW
3225,Picard S.A.,PHARMACY,San Pedro,Côte d'Ivoire,2012-05-08,LOW
3226,Klein Fournier et Fils,CLOTHING,Man,Côte d'Ivoire,2014-02-04,LOW
3227,Lucas,TRANSPORT,Man,Côte d'Ivoire,2016-03-05,LOW
3228,Clerc S.A.,CLOTHING,Abidjan,Côte d'Ivoire,2025-08-01,LOW
3229,Joubert Ferreira SA,SUPERMARKET,Bouake,Côte d'Ivoire,2022-08-11,MEDIUM
3230,Lefort,PHARMACY,Yamoussoukro,Côte d'Ivoire,2021-11-14,MEDIUM
3231,Germain,ELECTRONICS,Yamoussoukro,Côte d'Ivoire,2012-12-28,LOW
3232,Mace,RESTAURANT,Man,Côte d'Ivoire,2013-11-06,MEDIUM
3233,Raymond,FUEL_STATION,San Pedro,Côte d'Ivoire,2016-08-04,LOW
3234,Boyer,ELECTRONICS,Abidjan,Côte d'Ivoire,2022-03-23,HIGH
3235,Hamon S.A.,RESTAURANT,Daloa,Côte d'Ivoire,2024-01-02,LOW
3236,Schmitt,HOTEL,San Pedro,Côte d'Ivoire,2015-12-06,LOW
3237,Tanguy et Fils,E_COMMERCE,Bouake,Côte d'Ivoire,2026-05-05,LOW
3238,Mace et Fils,TELECOM,Abidjan,Côte d'Ivoire,2023-04-13,LOW
3239,Guibert,TELECOM,San Pedro,Côte d'Ivoire,2015-12-15,LOW
3240,Pichon Vasseur SARL,TRANSPORT,Daloa,Côte d'Ivoire,2016-02-24,LOW
3241,Blin Lombard S.A.R.L.,SUPERMARKET,Abidjan,Côte d'Ivoire,2014-03-23,LOW
3242,Grondin,PHARMACY,Yamoussoukro,Côte d'Ivoire,2023-12-28,LOW
3243,Tessier,TELECOM,San Pedro,Côte d'Ivoire,2014-02-05,LOW
3244,Morin,RESTAURANT,Korhogo,Côte d'Ivoire,2020-01-05,LOW
3245,Jacques Gonzalez S.A.,TELECOM,Bouake,Côte d'Ivoire,2014-10-15,LOW
3246,Chauveau,E_COMMERCE,Daloa,Côte d'Ivoire,2014-08-24,LOW
3247,Lefebvre,SUPERMARKET,Korhogo,Côte d'Ivoire,2016-11-07,LOW
3248,Schmitt Carlier et Fils,E_COMMERCE,Abidjan,Côte d'Ivoire,2021-11-30,LOW
3249,Muller Meunier SA,TRANSPORT,Bouake,Côte d'Ivoire,2018-10-30,LOW
3250,De Sousa Imbert S.A.R.L.,SUPERMARKET,Man,Côte d'Ivoire,2013-04-12,LOW
3251,Petitjean Hamel SA,TELECOM,Yamoussoukro,Côte d'Ivoire,2021-11-02,LOW
3252,Hoareau S.A.R.L.,SUPERMARKET,Man,Côte d'Ivoire,2011-12-05,LOW
3253,Richard et Fils,TELECOM,Man,Côte d'Ivoire,2012-04-26,LOW
3254,Menard Pires SA,ELECTRONICS,Man,Côte d'Ivoire,2016-02-17,LOW
3255,Techer Brunel SA,RESTAURANT,San Pedro,Côte d'Ivoire,2025-01-20,LOW
3256,Gautier S.A.S.,TELECOM,Abidjan,Côte d'Ivoire,2024-02-06,LOW
3257,Neveu,SUPERMARKET,Daloa,Côte d'Ivoire,2013-01-07,LOW
3258,Joly Voisin S.A.S.,FUEL_STATION,Bouake,Côte d'Ivoire,2019-02-18,LOW
3259,Le Gall Rémy S.A.R.L.,FUEL_STATION,Bouake,Côte d'Ivoire,2014-03-16,LOW
3260,Lefèvre Devaux et Fils,TRANSPORT,Abidjan,Côte d'Ivoire,2016-02-15,HIGH
3261,Lefebvre SA,HOTEL,Daloa,Côte d'Ivoire,2013-04-28,LOW
3262,Henry,RESTAURANT,Bouake,Côte d'Ivoire,2020-04-11,HIGH
3263,Blanchard,RESTAURANT,Daloa,Côte d'Ivoire,2011-08-06,MEDIUM
3264,Laurent Dumas S.A.R.L.,PHARMACY,Man,Côte d'Ivoire,2018-02-17,LOW
3265,Benard Bègue SARL,TRANSPORT,Korhogo,Côte d'Ivoire,2015-06-02,LOW
3266,Torres,HOTEL,Yamoussoukro,Côte d'Ivoire,2023-09-26,LOW
3267,Marin S.A.,FUEL_STATION,Korhogo,Côte d'Ivoire,2013-06-13,LOW
3268,Henry Carre SARL,ELECTRONICS,San Pedro,Côte d'Ivoire,2012-11-15,MEDIUM
3269,Lemaire,RESTAURANT,Bouake,Côte d'Ivoire,2017-09-16,LOW
3270,Bertrand S.A.S.,HOTEL,Yamoussoukro,Côte d'Ivoire,2014-02-22,LOW
3271,Gilbert Laporte SARL,TRANSPORT,Man,Côte d'Ivoire,2021-10-10,LOW
3272,Potier Lamy S.A.,TRANSPORT,Bouake,Côte d'Ivoire,2022-12-05,LOW
3273,Ferrand,RESTAURANT,Man,Côte d'Ivoire,2025-06-26,MEDIUM
3274,Lévêque,CLOTHING,Yamoussoukro,Côte d'Ivoire,2026-06-20,LOW
3275,Dupuy S.A.R.L.,FUEL_STATION,San Pedro,Côte d'Ivoire,2022-10-31,LOW
3276,Aubry,CLOTHING,San Pedro,Côte d'Ivoire,2025-05-14,HIGH
3277,Bernard S.A.,RESTAURANT,Man,Côte d'Ivoire,2024-10-21,LOW
3278,Julien Caron S.A.R.L.,CLOTHING,Bouake,Côte d'Ivoire,2019-03-05,LOW
3279,Mercier,RESTAURANT,Korhogo,Côte d'Ivoire,2013-07-02,LOW
3280,Petitjean,TRANSPORT,Man,Côte d'Ivoire,2016-04-24,MEDIUM
3281,Robin Breton S.A.,PHARMACY,Yamoussoukro,Côte d'Ivoire,2014-09-02,LOW
3282,Benard,HOTEL,Daloa,Côte d'Ivoire,2017-01-03,LOW
3283,Lamy,RESTAURANT,Yamoussoukro,Côte d'Ivoire,2019-10-06,LOW
3284,Marion,CLOTHING,San Pedro,Côte d'Ivoire,2025-01-27,LOW
3285,Dos Santos,FUEL_STATION,Korhogo,Côte d'Ivoire,2025-03-22,LOW
3286,Jacob Humbert S.A.S.,SUPERMARKET,Bouake,Côte d'Ivoire,2020-01-12,LOW
3287,Rossi,RESTAURANT,Yamoussoukro,Côte d'Ivoire,2020-09-11,LOW
3288,Jacob Perez S.A.S.,TRANSPORT,Daloa,Côte d'Ivoire,2023-09-27,LOW
3289,Laine,RESTAURANT,Abidjan,Côte d'Ivoire,2021-05-28,LOW
3290,Boutin Fernandez S.A.,TELECOM,Yamoussoukro,Côte d'Ivoire,2017-09-23,LOW
3291,Martins SA,TRANSPORT,Bouake,Côte d'Ivoire,2017-09-27,LOW
3292,Lucas,FUEL_STATION,Man,Côte d'Ivoire,2013-06-13,LOW
3293,Lévêque SARL,TELECOM,Man,Côte d'Ivoire,2026-01-05,MEDIUM
3294,Cousin Jacques S.A.,PHARMACY,Yamoussoukro,Côte d'Ivoire,2025-10-14,LOW
3295,Berger,SUPERMARKET,Korhogo,Côte d'Ivoire,2015-02-28,MEDIUM
3296,Lefèvre Letellier S.A.,TRANSPORT,Man,Côte d'Ivoire,2013-07-27,MEDIUM
3297,Hoareau Peron SA,SUPERMARKET,Bouake,Côte d'Ivoire,2023-06-02,MEDIUM
3298,Guichard,HOTEL,Yamoussoukro,Côte d'Ivoire,2012-06-30,LOW
3299,Dupré S.A.S.,ELECTRONICS,Abidjan,Côte d'Ivoire,2012-10-30,MEDIUM
3300,Valentin,FUEL_STATION,Daloa,Côte d'Ivoire,2026-05-20,LOW
3301,Martinez Caron SARL,FUEL_STATION,Korhogo,Côte d'Ivoire,2013-12-23,MEDIUM
3302,Moulin SA,ELECTRONICS,Yamoussoukro,Côte d'Ivoire,2011-10-15,LOW
3303,Gérard,SUPERMARKET,Abidjan,Côte d'Ivoire,2024-08-06,MEDIUM
3304,Lelièvre Bernier S.A.,RESTAURANT,Bouake,Côte d'Ivoire,2024-04-20,LOW
3305,Lelièvre,PHARMACY,Bouake,Côte d'Ivoire,2018-07-30,LOW
3306,Hebert,PHARMACY,Korhogo,Côte d'Ivoire,2024-11-13,LOW
3307,Renault SA,FUEL_STATION,Bouake,Côte d'Ivoire,2014-03-24,LOW
3308,Clerc SA,TRANSPORT,Man,Côte d'Ivoire,2021-11-08,LOW
3309,Gaudin Renard SA,PHARMACY,Man,Côte d'Ivoire,2018-04-27,LOW
3310,Bazin,TRANSPORT,Bouake,Côte d'Ivoire,2026-06-24,LOW
3311,Lenoir,E_COMMERCE,Yamoussoukro,Côte d'Ivoire,2023-09-05,LOW
3312,Masse,FUEL_STATION,Yamoussoukro,Côte d'Ivoire,2020-02-11,MEDIUM
3313,Lacombe,TELECOM,Abidjan,Côte d'Ivoire,2015-06-11,HIGH
3314,Barbier,HOTEL,San Pedro,Côte d'Ivoire,2016-03-14,LOW
3315,Barbe S.A.R.L.,TELECOM,San Pedro,Côte d'Ivoire,2013-09-14,LOW
3316,Maréchal Maurice SA,CLOTHING,Man,Côte d'Ivoire,2015-04-20,LOW
3317,Gonzalez,PHARMACY,Daloa,Côte d'Ivoire,2025-07-26,HIGH
3318,Jacquot S.A.R.L.,TELECOM,Abidjan,Côte d'Ivoire,2019-09-12,MEDIUM
3319,Guibert,TRANSPORT,Daloa,Côte d'Ivoire,2022-06-30,LOW
3320,Gillet,E_COMMERCE,Korhogo,Côte d'Ivoire,2014-05-19,LOW
3321,Guichard et Fils,ELECTRONICS,Man,Côte d'Ivoire,2018-10-17,LOW
3322,Dupuy Nicolas SA,TRANSPORT,San Pedro,Côte d'Ivoire,2012-11-24,LOW
3323,Marion,E_COMMERCE,San Pedro,Côte d'Ivoire,2024-10-28,LOW
3324,Leroy,TELECOM,Abidjan,Côte d'Ivoire,2015-08-26,LOW
3325,Goncalves,TELECOM,Bouake,Côte d'Ivoire,2020-10-15,LOW
3326,François S.A.,FUEL_STATION,Abidjan,Côte d'Ivoire,2021-09-25,LOW
3327,Boulay SARL,ELECTRONICS,Man,Côte d'Ivoire,2014-10-08,MEDIUM
3328,Diaz David S.A.,TELECOM,San Pedro,Côte d'Ivoire,2016-02-26,MEDIUM
3329,Colas S.A.S.,TRANSPORT,Man,Côte d'Ivoire,2012-05-03,LOW
3330,Lambert,TELECOM,Yamoussoukro,Côte d'Ivoire,2012-05-23,LOW
3331,Morin,CLOTHING,Abidjan,Côte d'Ivoire,2016-10-28,LOW
3332,Hamon SARL,SUPERMARKET,Abidjan,Côte d'Ivoire,2018-05-07,LOW
3333,Gomes Hamel S.A.R.L.,CLOTHING,Bouake,Côte d'Ivoire,2023-12-03,LOW
3334,Dumont,TRANSPORT,Yamoussoukro,Côte d'Ivoire,2023-07-13,MEDIUM
3335,Rémy S.A.R.L.,HOTEL,Korhogo,Côte d'Ivoire,2024-03-10,MEDIUM
3336,Gaudin S.A.,HOTEL,Man,Côte d'Ivoire,2011-12-24,LOW
3337,Martel,TRANSPORT,San Pedro,Côte d'Ivoire,2021-07-20,MEDIUM
3338,Charpentier S.A.,FUEL_STATION,San Pedro,Côte d'Ivoire,2014-02-25,LOW
3339,Chevalier,HOTEL,Man,Côte d'Ivoire,2022-03-23,MEDIUM
3340,Wagner S.A.,SUPERMARKET,Man,Côte d'Ivoire,2015-03-30,LOW
3341,Lecoq Wagner S.A.,PHARMACY,Yamoussoukro,Côte d'Ivoire,2020-02-09,LOW
3342,Pons,PHARMACY,Yamoussoukro,Côte d'Ivoire,2024-12-08,LOW
3343,Maillot Charpentier SARL,CLOTHING,Man,Côte d'Ivoire,2022-03-08,MEDIUM
3344,Fournier,SUPERMARKET,Abidjan,Côte d'Ivoire,2023-09-13,MEDIUM
3345,Dupuis,TRANSPORT,San Pedro,Côte d'Ivoire,2015-02-16,MEDIUM
3346,Brunet S.A.S.,RESTAURANT,Korhogo,Côte d'Ivoire,2022-04-03,MEDIUM
3347,Pereira,TRANSPORT,Bouake,Côte d'Ivoire,2025-04-07,MEDIUM
3348,Meunier SARL,E_COMMERCE,Man,Côte d'Ivoire,2020-11-18,LOW
3349,Didier SA,ELECTRONICS,Man,Côte d'Ivoire,2019-04-25,MEDIUM
3350,Roy,CLOTHING,Yamoussoukro,Côte d'Ivoire,2016-08-08,MEDIUM
3351,Mercier Guyot S.A.S.,RESTAURANT,Abidjan,Côte d'Ivoire,2017-10-03,LOW
3352,Blanc,HOTEL,Daloa,Côte d'Ivoire,2012-10-14,LOW
3353,Lacombe Leleu S.A.R.L.,FUEL_STATION,Man,Côte d'Ivoire,2015-12-18,LOW
3354,Boucher,E_COMMERCE,Abidjan,Côte d'Ivoire,2024-07-23,HIGH
3355,Delahaye,TELECOM,Abidjan,Côte d'Ivoire,2013-12-18,LOW
3356,Colas S.A.R.L.,TRANSPORT,Korhogo,Côte d'Ivoire,2012-04-01,LOW
3357,Renault,E_COMMERCE,Man,Côte d'Ivoire,2018-05-25,LOW
3358,Legendre,PHARMACY,Yamoussoukro,Côte d'Ivoire,2023-02-26,LOW
3359,Besnard Poulain S.A.S.,PHARMACY,Bouake,Côte d'Ivoire,2025-12-12,LOW
3360,Besson,ELECTRONICS,Abidjan,Côte d'Ivoire,2012-12-29,LOW
3361,Guillou,FUEL_STATION,Bouake,Côte d'Ivoire,2019-03-26,LOW
3362,Normand,PHARMACY,Daloa,Côte d'Ivoire,2012-04-20,MEDIUM
3363,Traore S.A.,E_COMMERCE,Daloa,Côte d'Ivoire,2023-06-25,LOW
3364,Meyer SA,CLOTHING,Abidjan,Côte d'Ivoire,2016-07-09,MEDIUM
3365,Leroux,PHARMACY,Abidjan,Côte d'Ivoire,2021-04-10,LOW
3366,Legrand,TRANSPORT,Abidjan,Côte d'Ivoire,2015-05-15,LOW
3367,Pinto,HOTEL,Abidjan,Côte d'Ivoire,2022-12-16,LOW
3368,Lévêque S.A.R.L.,TELECOM,San Pedro,Côte d'Ivoire,2019-07-19,LOW
3369,Nicolas,RESTAURANT,Abidjan,Côte d'Ivoire,2013-01-13,LOW
3370,Foucher Nicolas S.A.R.L.,SUPERMARKET,Man,Côte d'Ivoire,2024-08-23,LOW
3371,Bourgeois,SUPERMARKET,Abidjan,Côte d'Ivoire,2018-05-28,LOW
3372,François,SUPERMARKET,San Pedro,Côte d'Ivoire,2016-12-21,LOW
3373,Texier,E_COMMERCE,San Pedro,Côte d'Ivoire,2019-11-06,LOW
3374,Boutin Traore S.A.R.L.,HOTEL,Korhogo,Côte d'Ivoire,2013-07-09,LOW
3375,De Sousa,HOTEL,Man,Côte d'Ivoire,2012-03-23,MEDIUM
3376,Lelièvre Rodrigues et Fils,HOTEL,Daloa,Côte d'Ivoire,2015-03-17,LOW
3377,Duhamel,HOTEL,Man,Côte d'Ivoire,2012-02-09,LOW
3378,Bonnet,CLOTHING,Abidjan,Côte d'Ivoire,2025-05-01,HIGH
3379,Perret,HOTEL,Daloa,Côte d'Ivoire,2019-08-18,LOW
3380,Vincent Lecomte SA,TELECOM,Daloa,Côte d'Ivoire,2024-06-24,LOW
3381,Dupuy,PHARMACY,Abidjan,Côte d'Ivoire,2015-11-12,LOW
3382,Perez Blanchard SA,ELECTRONICS,Yamoussoukro,Côte d'Ivoire,2016-03-26,HIGH
3383,Faure,FUEL_STATION,Yamoussoukro,Côte d'Ivoire,2016-08-25,LOW
3384,Humbert,TELECOM,Korhogo,Côte d'Ivoire,2020-07-02,LOW
3385,Laroche Poirier S.A.,FUEL_STATION,Abidjan,Côte d'Ivoire,2025-09-14,HIGH
3386,Morin S.A.R.L.,HOTEL,Abidjan,Côte d'Ivoire,2017-05-24,LOW
3387,Gaillard,SUPERMARKET,Daloa,Côte d'Ivoire,2014-12-15,MEDIUM
3388,Humbert,TELECOM,Bouake,Côte d'Ivoire,2019-10-08,LOW
3389,Regnier,TRANSPORT,Man,Côte d'Ivoire,2023-04-18,LOW
3390,Grenier Nguyen SARL,RESTAURANT,Yamoussoukro,Côte d'Ivoire,2023-05-13,LOW
3391,Dubois,TELECOM,Man,Côte d'Ivoire,2021-02-12,MEDIUM
3392,Garnier Ramos et Fils,RESTAURANT,Man,Côte d'Ivoire,2021-06-01,LOW
3393,Breton Chartier et Fils,CLOTHING,Bouake,Côte d'Ivoire,2024-03-18,MEDIUM
3394,Garcia,ELECTRONICS,Korhogo,Côte d'Ivoire,2014-02-19,MEDIUM
3395,Caron,ELECTRONICS,Abidjan,Côte d'Ivoire,2020-01-27,LOW
3396,Noël,RESTAURANT,Yamoussoukro,Côte d'Ivoire,2025-01-18,MEDIUM
3397,Charles,ELECTRONICS,Daloa,Côte d'Ivoire,2020-06-07,LOW
3398,Lebreton S.A.,TELECOM,Abidjan,Côte d'Ivoire,2022-05-14,LOW
3399,Riou,ELECTRONICS,Bouake,Côte d'Ivoire,2021-05-31,LOW
3400,Da Silva S.A.,PHARMACY,Daloa,Côte d'Ivoire,2024-04-05,MEDIUM
3401,De Oliveira Grenier S.A.S.,RESTAURANT,Abidjan,Côte d'Ivoire,2024-09-30,LOW
3402,Brunel Hoareau S.A.,SUPERMARKET,Bouake,Côte d'Ivoire,2017-06-30,MEDIUM
3403,Aubert Potier S.A.S.,HOTEL,San Pedro,Côte d'Ivoire,2011-10-27,MEDIUM
3404,Marchal,FUEL_STATION,Man,Côte d'Ivoire,2011-11-07,LOW
3405,Le Gall,TELECOM,Man,Côte d'Ivoire,2020-02-12,LOW
3406,Bonnin S.A.R.L.,PHARMACY,Korhogo,Côte d'Ivoire,2022-08-13,LOW
3407,Pasquier,TELECOM,Abidjan,Côte d'Ivoire,2018-07-23,MEDIUM
3408,Benard,HOTEL,Daloa,Côte d'Ivoire,2025-08-31,LOW
3409,Barbe,CLOTHING,Daloa,Côte d'Ivoire,2024-08-04,MEDIUM
3410,Noël,RESTAURANT,Man,Côte d'Ivoire,2014-07-26,LOW
3411,Gilbert,TRANSPORT,Man,Côte d'Ivoire,2017-12-03,LOW
3412,Lenoir Valentin S.A.,ELECTRONICS,Daloa,Côte d'Ivoire,2020-10-22,LOW
3413,Weber,FUEL_STATION,Bouake,Côte d'Ivoire,2016-06-04,LOW
3414,Couturier,E_COMMERCE,Abidjan,Côte d'Ivoire,2016-05-24,LOW
3415,Fernandez SA,HOTEL,Man,Côte d'Ivoire,2013-02-05,LOW
3416,Chauvet S.A.R.L.,FUEL_STATION,Man,Côte d'Ivoire,2013-05-04,MEDIUM
3417,Bouvet,CLOTHING,Yamoussoukro,Côte d'Ivoire,2024-05-13,LOW
3418,Couturier S.A.R.L.,HOTEL,San Pedro,Côte d'Ivoire,2020-02-20,LOW
3419,Martineau SARL,SUPERMARKET,Yamoussoukro,Côte d'Ivoire,2026-01-24,LOW
3420,Lecomte,ELECTRONICS,Bouake,Côte d'Ivoire,2015-05-14,MEDIUM
3421,Courtois,TRANSPORT,Yamoussoukro,Côte d'Ivoire,2018-01-21,MEDIUM
3422,Pierre S.A.R.L.,PHARMACY,Korhogo,Côte d'Ivoire,2013-09-10,LOW
3423,Barthelemy,CLOTHING,Bouake,Côte d'Ivoire,2018-08-07,LOW
3424,Robert,SUPERMARKET,Korhogo,Côte d'Ivoire,2017-12-12,MEDIUM
3425,Guillou Jacquet SARL,HOTEL,Bouake,Côte d'Ivoire,2026-07-16,MEDIUM
3426,Le Gall,E_COMMERCE,Daloa,Côte d'Ivoire,2025-11-03,LOW
3427,Maillet,TELECOM,Bouake,Côte d'Ivoire,2015-09-07,LOW
3428,Legros SA,PHARMACY,Man,Côte d'Ivoire,2011-11-03,LOW
3429,Brunet SARL,SUPERMARKET,Korhogo,Côte d'Ivoire,2025-11-17,LOW
3430,Daniel,ELECTRONICS,Man,Côte d'Ivoire,2014-06-22,LOW
3431,Guillot,CLOTHING,San Pedro,Côte d'Ivoire,2021-01-11,LOW
3432,Olivier,FUEL_STATION,San Pedro,Côte d'Ivoire,2022-01-22,LOW
